antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'lips', 'throat'})",frozenset({'swelling of face'}),0.7567567567567568,0.7567567567567568,0.7297297297297297,0.9642857142857142,1.2742346938775508,0.15704894083272458,6.810810810810792,0.8847736625514403
"frozenset({'throat', 'swelling of face'})",frozenset({'lips'}),0.7297297297297297,0.8648648648648649,0.7297297297297297,1.0,1.15625,0.09861212563915267,inf,0.5
frozenset({'lips'}),"frozenset({'throat', 'swelling of face'})",0.8648648648648649,0.7297297297297297,0.7297297297297297,0.8437499999999999,1.1562499999999998,0.09861212563915267,1.7297297297297285,1.0000000000000004
frozenset({'swelling of face'}),"frozenset({'lips', 'throat'})",0.7567567567567568,0.7567567567567568,0.7297297297297297,0.9642857142857142,1.2742346938775508,0.15704894083272458,6.810810810810792,0.8847736625514403
frozenset({'throat'}),"frozenset({'lips', 'swelling of face'})",0.7567567567567568,0.7567567567567568,0.7297297297297297,0.9642857142857142,1.2742346938775508,0.15704894083272458,6.810810810810792,0.8847736625514403
"frozenset({'lips', 'swelling of face'})",frozenset({'tongue'}),0.7567567567567568,0.8648648648648649,0.7567567567567568,1.0,1.15625,0.1022644265887509,inf,0.5555555555555556
"frozenset({'lips', 'tongue'})",frozenset({'swelling of face'}),0.8378378378378378,0.7567567567567568,0.7567567567567568,0.903225806451613,1.1935483870967742,0.12271731190650115,2.5135135135135154,1.0000000000000004
"frozenset({'swelling of face', 'tongue'})",frozenset({'lips'}),0.7567567567567568,0.8648648648648649,0.7567567567567568,1.0,1.15625,0.1022644265887509,inf,0.5555555555555556
frozenset({'lips'}),"frozenset({'swelling of face', 'tongue'})",0.8648648648648649,0.7567567567567568,0.7567567567567568,0.875,1.15625,0.1022644265887509,1.9459459459459456,1.0000000000000002
frozenset({'swelling of face'}),"frozenset({'lips', 'tongue'})",0.7567567567567568,0.8378378378378378,0.7567567567567568,1.0,1.1935483870967742,0.12271731190650115,inf,0.6666666666666671
frozenset({'tongue'}),"frozenset({'lips', 'swelling of face'})",0.8648648648648649,0.7567567567567568,0.7567567567567568,0.875,1.15625,0.1022644265887509,1.9459459459459456,1.0000000000000002
"frozenset({'lips', 'throat'})",frozenset({'tongue'}),0.7567567567567568,0.8648648648648649,0.7567567567567568,1.0,1.15625,0.1022644265887509,inf,0.5555555555555556
"frozenset({'lips', 'tongue'})",frozenset({'throat'}),0.8378378378378378,0.7567567567567568,0.7567567567567568,0.903225806451613,1.1935483870967742,0.12271731190650115,2.5135135135135154,1.0000000000000004
"frozenset({'throat', 'tongue'})",frozenset({'lips'}),0.7567567567567568,0.8648648648648649,0.7567567567567568,1.0,1.15625,0.1022644265887509,inf,0.5555555555555556
frozenset({'lips'}),"frozenset({'throat', 'tongue'})",0.8648648648648649,0.7567567567567568,0.7567567567567568,0.875,1.15625,0.1022644265887509,1.9459459459459456,1.0000000000000002
frozenset({'throat'}),"frozenset({'lips', 'tongue'})",0.7567567567567568,0.8378378378378378,0.7567567567567568,1.0,1.1935483870967742,0.12271731190650115,inf,0.6666666666666671
frozenset({'tongue'}),"frozenset({'lips', 'throat'})",0.8648648648648649,0.7567567567567568,0.7567567567567568,0.875,1.15625,0.1022644265887509,1.9459459459459456,1.0000000000000002
"frozenset({'lips', 'vomiting'})",frozenset({'tongue'}),0.5675675675675675,0.8648648648648649,0.5405405405405406,0.9523809523809524,1.1011904761904763,0.0496712929145362,2.8378378378378404,0.21250000000000016
"frozenset({'lips', 'tongue'})",frozenset({'vomiting'}),0.8378378378378378,0.7027027027027027,0.5405405405405406,0.6451612903225807,0.9181141439205956,-0.048210372534696844,0.8378378378378379,-0.3548387096774192
"frozenset({'vomiting', 'tongue'})",frozenset({'lips'}),0.5675675675675675,0.8648648648648649,0.5405405405405406,0.9523809523809524,1.1011904761904763,0.0496712929145362,2.8378378378378404,0.21250000000000016
frozenset({'lips'}),"frozenset({'vomiting', 'tongue'})",0.8648648648648649,0.5675675675675675,0.5405405405405406,0.625,1.1011904761904763,0.0496712929145362,1.1531531531531531,0.6800000000000008
frozenset({'vomiting'}),"frozenset({'lips', 'tongue'})",0.7027027027027027,0.8378378378378378,0.5405405405405406,0.7692307692307693,0.9181141439205956,-0.048210372534696844,0.7027027027027029,-0.2307692307692307
frozenset({'tongue'}),"frozenset({'lips', 'vomiting'})",0.8648648648648649,0.5675675675675675,0.5405405405405406,0.625,1.1011904761904763,0.0496712929145362,1.1531531531531531,0.6800000000000008
"frozenset({'throat', 'swelling of face'})",frozenset({'nausea'}),0.7297297297297297,0.8108108108108109,0.5405405405405406,0.7407407407407408,0.9135802469135803,-0.05113221329437545,0.7297297297297297,-0.25925925925925924
"frozenset({'nausea', 'swelling of face'})",frozenset({'throat'}),0.5675675675675675,0.7567567567567568,0.5405405405405406,0.9523809523809524,1.2585034013605443,0.11102994886778672,5.108108108108113,0.475
"frozenset({'nausea', 'throat'})",frozenset({'swelling of face'}),0.5675675675675675,0.7567567567567568,0.5405405405405406,0.9523809523809524,1.2585034013605443,0.11102994886778672,5.108108108108113,0.475
frozenset({'swelling of face'}),"frozenset({'nausea', 'throat'})",0.7567567567567568,0.5675675675675675,0.5405405405405406,0.7142857142857143,1.2585034013605443,0.11102994886778672,1.5135135135135136,0.8444444444444446
frozenset({'throat'}),"frozenset({'nausea', 'swelling of face'})",0.7567567567567568,0.5675675675675675,0.5405405405405406,0.7142857142857143,1.2585034013605443,0.11102994886778672,1.5135135135135136,0.8444444444444446
frozenset({'nausea'}),"frozenset({'throat', 'swelling of face'})",0.8108108108108109,0.7297297297297297,0.5405405405405406,0.6666666666666666,0.9135802469135802,-0.05113221329437545,0.8108108108108107,-0.3333333333333333
"frozenset({'nausea', 'swelling of face'})",frozenset({'tongue'}),0.5675675675675675,0.8648648648648649,0.5675675675675675,1.0,1.15625,0.07669831994156318,inf,0.31249999999999994
"frozenset({'nausea', 'tongue'})",frozenset({'swelling of face'}),0.6756756756756757,0.7567567567567568,0.5675675675675675,0.84,1.1099999999999999,0.05624543462381293,1.5202702702702697,0.3055555555555552
"frozenset({'swelling of face', 'tongue'})",frozenset({'nausea'}),0.7567567567567568,0.8108108108108109,0.5675675675675675,0.7499999999999999,0.9249999999999998,-0.04601899196493797,0.7567567567567562,-0.2500000000000003
frozenset({'nausea'}),"frozenset({'swelling of face', 'tongue'})",0.8108108108108109,0.7567567567567568,0.5675675675675675,0.7,0.9249999999999999,-0.04601899196493797,0.8108108108108105,-0.30000000000000027
frozenset({'swelling of face'}),"frozenset({'nausea', 'tongue'})",0.7567567567567568,0.6756756756756757,0.5675675675675675,0.7499999999999999,1.1099999999999999,0.05624543462381293,1.2972972972972967,0.407407407407407
frozenset({'tongue'}),"frozenset({'nausea', 'swelling of face'})",0.8648648648648649,0.5675675675675675,0.5675675675675675,0.6562499999999999,1.1562499999999998,0.07669831994156318,1.2579852579852577,1.0000000000000004
"frozenset({'nausea', 'throat'})",frozenset({'tongue'}),0.5675675675675675,0.8648648648648649,0.5675675675675675,1.0,1.15625,0.07669831994156318,inf,0.31249999999999994
"frozenset({'nausea', 'tongue'})",frozenset({'throat'}),0.6756756756756757,0.7567567567567568,0.5675675675675675,0.84,1.1099999999999999,0.05624543462381293,1.5202702702702697,0.3055555555555552
"frozenset({'throat', 'tongue'})",frozenset({'nausea'}),0.7567567567567568,0.8108108108108109,0.5675675675675675,0.7499999999999999,0.9249999999999998,-0.04601899196493797,0.7567567567567562,-0.2500000000000003
frozenset({'nausea'}),"frozenset({'throat', 'tongue'})",0.8108108108108109,0.7567567567567568,0.5675675675675675,0.7,0.9249999999999999,-0.04601899196493797,0.8108108108108105,-0.30000000000000027
frozenset({'throat'}),"frozenset({'nausea', 'tongue'})",0.7567567567567568,0.6756756756756757,0.5675675675675675,0.7499999999999999,1.1099999999999999,0.05624543462381293,1.2972972972972967,0.407407407407407
frozenset({'tongue'}),"frozenset({'nausea', 'throat'})",0.8648648648648649,0.5675675675675675,0.5675675675675675,0.6562499999999999,1.1562499999999998,0.07669831994156318,1.2579852579852577,1.0000000000000004
"frozenset({'nausea', 'vomiting'})",frozenset({'tongue'}),0.7027027027027027,0.8648648648648649,0.5675675675675675,0.8076923076923076,0.9338942307692306,-0.04017531044558076,0.7027027027027021,-0.19230769230769246
"frozenset({'nausea', 'tongue'})",frozenset({'vomiting'}),0.6756756756756757,0.7027027027027027,0.5675675675675675,0.84,1.1953846153846153,0.09276844411979546,1.8581081081081074,0.503968253968254
"frozenset({'vomiting', 'tongue'})",frozenset({'nausea'}),0.5675675675675675,0.8108108108108109,0.5675675675675675,1.0,1.2333333333333332,0.10737764791818843,inf,0.4374999999999999
frozenset({'nausea'}),"frozenset({'vomiting', 'tongue'})",0.8108108108108109,0.5675675675675675,0.5675675675675675,0.7,1.2333333333333334,0.10737764791818843,1.4414414414414414,1.0
frozenset({'vomiting'}),"frozenset({'nausea', 'tongue'})",0.7027027027027027,0.6756756756756757,0.5675675675675675,0.8076923076923076,1.1953846153846153,0.09276844411979546,1.6864864864864857,0.5497835497835498
frozenset({'tongue'}),"frozenset({'nausea', 'vomiting'})",0.8648648648648649,0.7027027027027027,0.5675675675675675,0.6562499999999999,0.9338942307692305,-0.04017531044558076,0.8648648648648645,-0.34375000000000017
"frozenset({'throat', 'swelling of face'})",frozenset({'tongue'}),0.7297297297297297,0.8648648648648649,0.7297297297297297,1.0,1.15625,0.09861212563915267,inf,0.5
"frozenset({'swelling of face', 'tongue'})",frozenset({'throat'}),0.7567567567567568,0.7567567567567568,0.7297297297297297,0.9642857142857142,1.2742346938775508,0.15704894083272458,6.810810810810792,0.8847736625514403
"frozenset({'throat', 'tongue'})",frozenset({'swelling of face'}),0.7567567567567568,0.7567567567567568,0.7297297297297297,0.9642857142857142,1.2742346938775508,0.15704894083272458,6.810810810810792,0.8847736625514403
frozenset({'swelling of face'}),"frozenset({'throat', 'tongue'})",0.7567567567567568,0.7567567567567568,0.7297297297297297,0.9642857142857142,1.2742346938775508,0.15704894083272458,6.810810810810792,0.8847736625514403
frozenset({'throat'}),"frozenset({'swelling of face', 'tongue'})",0.7567567567567568,0.7567567567567568,0.7297297297297297,0.9642857142857142,1.2742346938775508,0.15704894083272458,6.810810810810792,0.8847736625514403
frozenset({'tongue'}),"frozenset({'throat', 'swelling of face'})",0.8648648648648649,0.7297297297297297,0.7297297297297297,0.8437499999999999,1.1562499999999998,0.09861212563915267,1.7297297297297285,1.0000000000000004
"frozenset({'lips', 'diarrhea', 'tongue'})",frozenset({'hives'}),0.5405405405405406,0.8918918918918919,0.5405405405405406,1.0,1.1212121212121213,0.05843681519357197,inf,0.23529411764705888
"frozenset({'lips', 'hives', 'tongue'})",frozenset({'diarrhea'}),0.8378378378378378,0.6216216216216216,0.5405405405405406,0.6451612903225807,1.0378681626928472,0.019722425127830623,1.0663390663390666,0.225000000000001
"frozenset({'lips', 'diarrhea', 'hives'})",frozenset({'tongue'}),0.5405405405405406,0.8648648648648649,0.5405405405405406,1.0,1.15625,0.07304601899196489,inf,0.2941176470588233
"frozenset({'hives', 'diarrhea', 'tongue'})",frozenset({'lips'}),0.5405405405405406,0.8648648648648649,0.5405405405405406,1.0,1.15625,0.07304601899196489,inf,0.2941176470588233
"frozenset({'lips', 'tongue'})","frozenset({'diarrhea', 'hives'})",0.8378378378378378,0.5405405405405406,0.5405405405405406,0.6451612903225807,1.1935483870967742,0.08765522279035792,1.294840294840295,0.9999999999999999
"frozenset({'lips', 'diarrhea'})","frozenset({'hives', 'tongue'})",0.5675675675675675,0.8378378378378378,0.5405405405405406,0.9523809523809524,1.1367127496159755,0.06501095690284886,3.4054054054054097,0.27812500000000023
"frozenset({'lips', 'hives'})","frozenset({'diarrhea', 'tongue'})",0.8378378378378378,0.5405405405405406,0.5405405405405406,0.6451612903225807,1.1935483870967742,0.08765522279035792,1.294840294840295,0.9999999999999999
"frozenset({'diarrhea', 'tongue'})","frozenset({'lips', 'hives'})",0.5405405405405406,0.8378378378378378,0.5405405405405406,1.0,1.1935483870967742,0.08765522279035792,inf,0.3529411764705882
"frozenset({'hives', 'tongue'})","frozenset({'lips', 'diarrhea'})",0.8378378378378378,0.5675675675675675,0.5405405405405406,0.6451612903225807,1.1367127496159757,0.06501095690284886,1.218673218673219,0.7416666666666674
"frozenset({'diarrhea', 'hives'})","frozenset({'lips', 'tongue'})",0.5405405405405406,0.8378378378378378,0.5405405405405406,1.0,1.1935483870967742,0.08765522279035792,inf,0.3529411764705882
frozenset({'lips'}),"frozenset({'hives', 'diarrhea', 'tongue'})",0.8648648648648649,0.5405405405405406,0.5405405405405406,0.625,1.15625,0.07304601899196489,1.2252252252252251,0.9999999999999997
frozenset({'tongue'}),"frozenset({'lips', 'diarrhea', 'hives'})",0.8648648648648649,0.5405405405405406,0.5405405405405406,0.625,1.15625,0.07304601899196489,1.2252252252252251,0.9999999999999997
frozenset({'diarrhea'}),"frozenset({'lips', 'hives', 'tongue'})",0.6216216216216216,0.8378378378378378,0.5405405405405406,0.8695652173913044,1.0378681626928472,0.019722425127830623,1.243243243243244,0.09642857142857185
frozenset({'hives'}),"frozenset({'lips', 'diarrhea', 'tongue'})",0.8918918918918919,0.5405405405405406,0.5405405405405406,0.6060606060606061,1.121212121212121,0.05843681519357197,1.1663201663201663,1.0000000000000002
"frozenset({'lips', 'difficult breathing', 'hives'})",frozenset({'tongue'}),0.5135135135135135,0.8648648648648649,0.5135135135135135,1.0,1.15625,0.06939371804236666,inf,0.2777777777777776
"frozenset({'lips', 'difficult breathing', 'tongue'})",frozenset({'hives'}),0.5135135135135135,0.8918918918918919,0.5135135135135135,1.0,1.1212121212121213,0.05551497443389336,inf,0.22222222222222224
"frozenset({'lips', 'tongue', 'hives'})",frozenset({'difficult breathing'}),0.8378378378378378,0.5675675675675675,0.5135135135135135,0.6129032258064516,1.0798771121351767,0.037983929875821776,1.1171171171171173,0.45614035087719307
"frozenset({'tongue', 'difficult breathing', 'hives'})",frozenset({'lips'}),0.5135135135135135,0.8648648648648649,0.5135135135135135,1.0,1.15625,0.06939371804236666,inf,0.2777777777777776
"frozenset({'lips', 'difficult breathing'})","frozenset({'tongue', 'hives'})",0.5135135135135135,0.8378378378378378,0.5135135135135135,1.0,1.1935483870967742,0.08327246165084001,inf,0.33333333333333326
"frozenset({'lips', 'hives'})","frozenset({'difficult breathing', 'tongue'})",0.8378378378378378,0.5135135135135135,0.5135135135135135,0.6129032258064516,1.1935483870967742,0.08327246165084001,1.2567567567567568,0.9999999999999998
"frozenset({'lips', 'tongue'})","frozenset({'difficult breathing', 'hives'})",0.8378378378378378,0.5675675675675675,0.5135135135135135,0.6129032258064516,1.0798771121351767,0.037983929875821776,1.1171171171171173,0.45614035087719307
"frozenset({'difficult breathing', 'hives'})","frozenset({'lips', 'tongue'})",0.5675675675675675,0.8378378378378378,0.5135135135135135,0.9047619047619048,1.0798771121351767,0.037983929875821776,1.7027027027027029,0.1710526315789474
"frozenset({'difficult breathing', 'tongue'})","frozenset({'lips', 'hives'})",0.5135135135135135,0.8378378378378378,0.5135135135135135,1.0,1.1935483870967742,0.08327246165084001,inf,0.33333333333333326
"frozenset({'tongue', 'hives'})","frozenset({'lips', 'difficult breathing'})",0.8378378378378378,0.5135135135135135,0.5135135135135135,0.6129032258064516,1.1935483870967742,0.08327246165084001,1.2567567567567568,0.9999999999999998
frozenset({'lips'}),"frozenset({'tongue', 'difficult breathing', 'hives'})",0.8648648648648649,0.5135135135135135,0.5135135135135135,0.5937499999999999,1.1562499999999998,0.06939371804236666,1.1975051975051973,1.0
frozenset({'difficult breathing'}),"frozenset({'lips', 'tongue', 'hives'})",0.5675675675675675,0.8378378378378378,0.5135135135135135,0.9047619047619048,1.0798771121351767,0.037983929875821776,1.7027027027027029,0.1710526315789474
frozenset({'hives'}),"frozenset({'lips', 'difficult breathing', 'tongue'})",0.8918918918918919,0.5135135135135135,0.5135135135135135,0.5757575757575757,1.121212121212121,0.05551497443389336,1.1467181467181466,1.0000000000000002
frozenset({'tongue'}),"frozenset({'lips', 'difficult breathing', 'hives'})",0.8648648648648649,0.5135135135135135,0.5135135135135135,0.5937499999999999,1.1562499999999998,0.06939371804236666,1.1975051975051973,1.0
"frozenset({'lips', 'dizziness', 'nausea'})",frozenset({'hives'}),0.5675675675675675,0.8918918918918919,0.5405405405405406,0.9523809523809524,1.067821067821068,0.034331628926223545,2.2702702702702733,0.1468750000000001
"frozenset({'lips', 'dizziness', 'hives'})",frozenset({'nausea'}),0.6486486486486487,0.8108108108108109,0.5405405405405406,0.8333333333333334,1.0277777777777777,0.014609203798392922,1.135135135135135,0.07692307692307658
"frozenset({'lips', 'nausea', 'hives'})",frozenset({'dizziness'}),0.6486486486486487,0.8108108108108109,0.5405405405405406,0.8333333333333334,1.0277777777777777,0.014609203798392922,1.135135135135135,0.07692307692307658
"frozenset({'nausea', 'dizziness', 'hives'})",frozenset({'lips'}),0.5945945945945946,0.8648648648648649,0.5405405405405406,0.9090909090909091,1.0511363636363635,0.02629656683710735,1.4864864864864855,0.11999999999999987
"frozenset({'lips', 'dizziness'})","frozenset({'nausea', 'hives'})",0.6756756756756757,0.7027027027027027,0.5405405405405406,0.8,1.1384615384615384,0.06574141709276848,1.4864864864864866,0.37500000000000017
"frozenset({'lips', 'nausea'})","frozenset({'dizziness', 'hives'})",0.6756756756756757,0.7027027027027027,0.5405405405405406,0.8,1.1384615384615384,0.06574141709276848,1.4864864864864866,0.37500000000000017
"frozenset({'lips', 'hives'})","frozenset({'nausea', 'dizziness'})",0.8378378378378378,0.7027027027027027,0.5405405405405406,0.6451612903225807,0.9181141439205956,-0.048210372534696844,0.8378378378378379,-0.3548387096774192
"frozenset({'nausea', 'dizziness'})","frozenset({'lips', 'hives'})",0.7027027027027027,0.8378378378378378,0.5405405405405406,0.7692307692307693,0.9181141439205956,-0.048210372534696844,0.7027027027027029,-0.2307692307692307
"frozenset({'dizziness', 'hives'})","frozenset({'lips', 'nausea'})",0.7027027027027027,0.6756756756756757,0.5405405405405406,0.7692307692307693,1.1384615384615386,0.06574141709276848,1.4054054054054057,0.4090909090909094
"frozenset({'nausea', 'hives'})","frozenset({'lips', 'dizziness'})",0.7027027027027027,0.6756756756756757,0.5405405405405406,0.7692307692307693,1.1384615384615386,0.06574141709276848,1.4054054054054057,0.4090909090909094
frozenset({'lips'}),"frozenset({'nausea', 'dizziness', 'hives'})",0.8648648648648649,0.5945945945945946,0.5405405405405406,0.625,1.0511363636363635,0.02629656683710735,1.081081081081081,0.3599999999999997
frozenset({'dizziness'}),"frozenset({'lips', 'nausea', 'hives'})",0.8108108108108109,0.6486486486486487,0.5405405405405406,0.6666666666666666,1.0277777777777777,0.014609203798392922,1.0540540540540537,0.14285714285714224
frozenset({'nausea'}),"frozenset({'lips', 'dizziness', 'hives'})",0.8108108108108109,0.6486486486486487,0.5405405405405406,0.6666666666666666,1.0277777777777777,0.014609203798392922,1.0540540540540537,0.14285714285714224
frozenset({'hives'}),"frozenset({'lips', 'dizziness', 'nausea'})",0.8918918918918919,0.5675675675675675,0.5405405405405406,0.6060606060606061,1.067821067821068,0.034331628926223545,1.0977130977130978,0.5875000000000004
"frozenset({'lips', 'dizziness', 'swelling of face'})",frozenset({'hives'}),0.6216216216216216,0.8918918918918919,0.6216216216216216,1.0,1.1212121212121213,0.06720233747260773,inf,0.28571428571428564
"frozenset({'lips', 'swelling of face', 'hives'})",frozenset({'dizziness'}),0.7567567567567568,0.8108108108108109,0.6216216216216216,0.8214285714285714,1.013095238095238,0.008035062089116085,1.059459459459459,0.05314009661835711
"frozenset({'lips', 'dizziness', 'hives'})",frozenset({'swelling of face'}),0.6486486486486487,0.7567567567567568,0.6216216216216216,0.9583333333333333,1.2663690476190474,0.13075237399561718,5.837837837837826,0.5986622073578594
"frozenset({'dizziness', 'swelling of face', 'hives'})",frozenset({'lips'}),0.6216216216216216,0.8648648648648649,0.6216216216216216,1.0,1.15625,0.08400292184075964,inf,0.35714285714285693
"frozenset({'lips', 'swelling of face'})","frozenset({'dizziness', 'hives'})",0.7567567567567568,0.7027027027027027,0.6216216216216216,0.8214285714285714,1.1689560439560438,0.08984660336011674,1.6648648648648643,0.5942028985507238
"frozenset({'lips', 'dizziness'})","frozenset({'swelling of face', 'hives'})",0.6756756756756757,0.7567567567567568,0.6216216216216216,0.92,1.2157142857142857,0.11029948867786699,3.0405405405405417,0.547101449275362
"frozenset({'lips', 'hives'})","frozenset({'dizziness', 'swelling of face'})",0.8378378378378378,0.6216216216216216,0.6216216216216216,0.7419354838709677,1.1935483870967742,0.10080350620891165,1.4662162162162162,1.0000000000000004
"frozenset({'dizziness', 'swelling of face'})","frozenset({'lips', 'hives'})",0.6216216216216216,0.8378378378378378,0.6216216216216216,1.0,1.1935483870967742,0.10080350620891165,inf,0.4285714285714287
"frozenset({'swelling of face', 'hives'})","frozenset({'lips', 'dizziness'})",0.7567567567567568,0.6756756756756757,0.6216216216216216,0.8214285714285714,1.2157142857142857,0.11029948867786699,1.816216216216216,0.7294685990338161
"frozenset({'dizziness', 'hives'})","frozenset({'lips', 'swelling of face'})",0.7027027027027027,0.7567567567567568,0.6216216216216216,0.8846153846153846,1.1689560439560438,0.08984660336011674,2.108108108108107,0.4861660079051377
frozenset({'lips'}),"frozenset({'dizziness', 'swelling of face', 'hives'})",0.8648648648648649,0.6216216216216216,0.6216216216216216,0.7187499999999999,1.1562499999999998,0.08400292184075964,1.3453453453453448,0.9999999999999999
frozenset({'swelling of face'}),"frozenset({'lips', 'dizziness', 'hives'})",0.7567567567567568,0.6486486486486487,0.6216216216216216,0.8214285714285714,1.2663690476190474,0.13075237399561718,1.967567567567567,0.864734299516908
frozenset({'dizziness'}),"frozenset({'lips', 'swelling of face', 'hives'})",0.8108108108108109,0.7567567567567568,0.6216216216216216,0.7666666666666666,1.013095238095238,0.008035062089116085,1.042471042471042,0.06832298136645916
frozenset({'hives'}),"frozenset({'lips', 'dizziness', 'swelling of face'})",0.8918918918918919,0.6216216216216216,0.6216216216216216,0.6969696969696969,1.121212121212121,0.06720233747260773,1.2486486486486486,0.9999999999999998
"frozenset({'lips', 'dizziness', 'throat'})",frozenset({'hives'}),0.6216216216216216,0.8918918918918919,0.6216216216216216,1.0,1.1212121212121213,0.06720233747260773,inf,0.28571428571428564
"frozenset({'lips', 'throat', 'hives'})",frozenset({'dizziness'}),0.7567567567567568,0.8108108108108109,0.6216216216216216,0.8214285714285714,1.013095238095238,0.008035062089116085,1.059459459459459,0.05314009661835711
"frozenset({'lips', 'dizziness', 'hives'})",frozenset({'throat'}),0.6486486486486487,0.7567567567567568,0.6216216216216216,0.9583333333333333,1.2663690476190474,0.13075237399561718,5.837837837837826,0.5986622073578594
"frozenset({'dizziness', 'throat', 'hives'})",frozenset({'lips'}),0.6216216216216216,0.8648648648648649,0.6216216216216216,1.0,1.15625,0.08400292184075964,inf,0.35714285714285693
"frozenset({'lips', 'throat'})","frozenset({'dizziness', 'hives'})",0.7567567567567568,0.7027027027027027,0.6216216216216216,0.8214285714285714,1.1689560439560438,0.08984660336011674,1.6648648648648643,0.5942028985507238
"frozenset({'lips', 'dizziness'})","frozenset({'throat', 'hives'})",0.6756756756756757,0.7567567567567568,0.6216216216216216,0.92,1.2157142857142857,0.11029948867786699,3.0405405405405417,0.547101449275362
"frozenset({'lips', 'hives'})","frozenset({'dizziness', 'throat'})",0.8378378378378378,0.6216216216216216,0.6216216216216216,0.7419354838709677,1.1935483870967742,0.10080350620891165,1.4662162162162162,1.0000000000000004
"frozenset({'dizziness', 'throat'})","frozenset({'lips', 'hives'})",0.6216216216216216,0.8378378378378378,0.6216216216216216,1.0,1.1935483870967742,0.10080350620891165,inf,0.4285714285714287
"frozenset({'throat', 'hives'})","frozenset({'lips', 'dizziness'})",0.7567567567567568,0.6756756756756757,0.6216216216216216,0.8214285714285714,1.2157142857142857,0.11029948867786699,1.816216216216216,0.7294685990338161
"frozenset({'dizziness', 'hives'})","frozenset({'lips', 'throat'})",0.7027027027027027,0.7567567567567568,0.6216216216216216,0.8846153846153846,1.1689560439560438,0.08984660336011674,2.108108108108107,0.4861660079051377
frozenset({'lips'}),"frozenset({'dizziness', 'throat', 'hives'})",0.8648648648648649,0.6216216216216216,0.6216216216216216,0.7187499999999999,1.1562499999999998,0.08400292184075964,1.3453453453453448,0.9999999999999999
frozenset({'throat'}),"frozenset({'lips', 'dizziness', 'hives'})",0.7567567567567568,0.6486486486486487,0.6216216216216216,0.8214285714285714,1.2663690476190474,0.13075237399561718,1.967567567567567,0.864734299516908
frozenset({'dizziness'}),"frozenset({'lips', 'throat', 'hives'})",0.8108108108108109,0.7567567567567568,0.6216216216216216,0.7666666666666666,1.013095238095238,0.008035062089116085,1.042471042471042,0.06832298136645916
frozenset({'hives'}),"frozenset({'lips', 'dizziness', 'throat'})",0.8918918918918919,0.6216216216216216,0.6216216216216216,0.6969696969696969,1.121212121212121,0.06720233747260773,1.2486486486486486,0.9999999999999998
"frozenset({'lips', 'dizziness', 'hives'})",frozenset({'tongue'}),0.6486486486486487,0.8648648648648649,0.6486486486486487,1.0,1.15625,0.08765522279035787,inf,0.38461538461538436
"frozenset({'lips', 'dizziness', 'tongue'})",frozenset({'hives'}),0.6486486486486487,0.8918918918918919,0.6486486486486487,1.0,1.1212121212121213,0.07012417823228634,inf,0.3076923076923077
"frozenset({'lips', 'tongue', 'hives'})",frozenset({'dizziness'}),0.8378378378378378,0.8108108108108109,0.6486486486486487,0.7741935483870969,0.9548387096774195,-0.030679327976625315,0.8378378378378379,-0.2258064516129035
"frozenset({'tongue', 'dizziness', 'hives'})",frozenset({'lips'}),0.6486486486486487,0.8648648648648649,0.6486486486486487,1.0,1.15625,0.08765522279035787,inf,0.38461538461538436
"frozenset({'lips', 'dizziness'})","frozenset({'tongue', 'hives'})",0.6756756756756757,0.8378378378378378,0.6486486486486487,0.9600000000000001,1.1458064516129034,0.08254200146092039,4.0540540540540615,0.3923611111111111
"frozenset({'lips', 'hives'})","frozenset({'dizziness', 'tongue'})",0.8378378378378378,0.6756756756756757,0.6486486486486487,0.7741935483870969,1.1458064516129034,0.08254200146092039,1.436293436293437,0.7847222222222222
"frozenset({'lips', 'tongue'})","frozenset({'dizziness', 'hives'})",0.8378378378378378,0.7027027027027027,0.6486486486486487,0.7741935483870969,1.1017369727047146,0.05989773557341127,1.3166023166023169,0.5694444444444446
"frozenset({'dizziness', 'hives'})","frozenset({'lips', 'tongue'})",0.7027027027027027,0.8378378378378378,0.6486486486486487,0.9230769230769231,1.1017369727047148,0.05989773557341127,2.1081081081081097,0.3106060606060607
"frozenset({'dizziness', 'tongue'})","frozenset({'lips', 'hives'})",0.6756756756756757,0.8378378378378378,0.6486486486486487,0.9600000000000001,1.1458064516129034,0.08254200146092039,4.0540540540540615,0.3923611111111111
"frozenset({'tongue', 'hives'})","frozenset({'lips', 'dizziness'})",0.8378378378378378,0.6756756756756757,0.6486486486486487,0.7741935483870969,1.1458064516129034,0.08254200146092039,1.436293436293437,0.7847222222222222
frozenset({'lips'}),"frozenset({'tongue', 'dizziness', 'hives'})",0.8648648648648649,0.6486486486486487,0.6486486486486487,0.75,1.15625,0.08765522279035787,1.4054054054054053,0.9999999999999997
frozenset({'dizziness'}),"frozenset({'lips', 'tongue', 'hives'})",0.8108108108108109,0.8378378378378378,0.6486486486486487,0.8,0.9548387096774195,-0.030679327976625315,0.8108108108108111,-0.2000000000000003
frozenset({'hives'}),"frozenset({'lips', 'dizziness', 'tongue'})",0.8918918918918919,0.6486486486486487,0.6486486486486487,0.7272727272727273,1.121212121212121,0.07012417823228634,1.2882882882882882,0.9999999999999998
